"Latest: Time (min)","Latest: Dissolved Oxygen (mg/L)","Latest: Salinity (ppt)","Latest: Temperature (°C)","Latest: Pressure (kPa)","Latest: Dissolved Oxygen 2 (mg/L)","Latest: Dissolved Oxygen 3 (mg/L)","Latest: Dissolved Oxygen 4 (mg/L)","Latest: FlowV3 (V)","Latest: FlowV4 (V)","Latest: Potential (V)","Latest: Potential 2 (V)","Latest: Time-run (min)","Latest: Sawtooth","Latest: PWM(Circ=1 Flush=0)","Latest: Flag","Latest: DO1cor (mg/L)","Latest: NoSlopeSamples","Latest: DO1slope ((mg/L)/min)","Latest: VO2-1 (mg/kg/h)","Latest: collapse(Time) (min)","Latest: collapse(VO2-1) (mg/kg/h)","Latest: NoRestSamples","Latest: DO2cor (mg/L)","Latest: DO2slope ((mg/L)/min)","Latest: VO2-2 (mg/kg/h)","Latest: collapse(VO2-2) (mg/kg/h)","Latest: DO3cor (mg/L)","Latest: DO4cor (mg/L)","Latest: DO3slope ((mg/L)/min)","Latest: DO4slope ((mg/L)min)","Latest: VO2-3 (mg/kg/h)","Latest: VO2-4 (mg/kg/h)","Latest: collapse(VO2-3) (mg/kg/h)","Latest: collapse(VO2-4) (mg/kg/h)"
20,8.43960901554,7.93565829447,23.9908679171,102.3269375,8.71629894659,8.54675854766,8.64950002941,2.08717346191,2.05932617188,0.832214355469,2.07931518555,20,0,0,1,8.07607875821,224,-0.00607357075339,36.0770102751,,,0,8.35276868926,0.0143616986626,85.3084900559,,8.18322829033,8.28596977208,0.0210528930733,0.0194253052439,125.054184855,115.386313149,,
20.0166666667,8.4453733891,7.94678825,23.9574860013,102.330375,8.7152817042,8.54675854766,8.64916094862,2.08702087402,2.05932617188,0.832366943359,2.07931518555,20.0166666667,0.00166666667,0,,8.08111518524,224,,,,,0,8.35102350034,,,,8.1825003438,8.28490274476,,,,,,
20.0333333333,8.45385040905,7.94586075371,23.9879652167,102.3269375,8.71392538101,8.54675854766,8.64916094862,2.08702087402,2.05947875977,0.832443237305,2.07946777344,20.0333333333,0.00333333333,0,,8.08983383986,225,,,,,0,8.34990881182,,,,8.18274197847,8.28514437943,,,,,,
20.05,8.45351132825,7.94678825,23.9966732754,102.32865625,8.70341387627,8.54641946686,8.64882186782,2.08709716797,2.05940246582,0.832443237305,2.07931518555,20.05,0.005,0,,8.08950908302,224,,,,,0,8.33941163104,,,,8.18241722163,8.28481962259,,,,,,
20.0666666667,8.45385040905,7.95513571665,23.9618402717,102.32865625,8.70307479548,8.54675854766,8.64814370622,2.08702087402,2.05932617188,0.832290649414,2.07939147949,20.0666666667,0.00666666667,0,,8.08923808806,224,,,,,0,8.33846247449,,,,8.18214622667,8.28353138523,,,,,,
20.0833333333,8.45351132825,7.94957073889,23.9778056534,102.330375,8.70375295707,8.54675854766,8.64950002941,2.08702087402,2.05940246582,0.83251953125,2.07931518555,20.0833333333,0.00833333333,0,,8.08925844297,225,,,,,0,8.33950007179,,,,8.18250566238,8.28524714413,,,,,,
20.1,8.4457124699,7.94215076853,23.9458744544,102.33209375,8.70273571468,8.54675854766,8.64916094862,2.08717346191,2.05940246582,0.832214355469,2.0792388916,20.1,0.01,0,,8.08159089477,224,,,,,0,8.33861413955,,,,8.18263697253,8.28503937349,,,,,,
20.1166666667,8.44503430831,7.94586075371,23.976354273,102.33725,8.7152817042,8.54675854766,8.64848278702,2.08694458008,2.05947875977,0.832290649414,2.07946777344,20.1166666667,0.01166666667,0,,8.08094193737,224,,,,,0,8.35118933326,,,,8.18266617672,8.28439041608,,,,,,
20.1333333333,8.4463906315,7.94122327224,23.9661945098,102.3235,8.72036791617,8.54675854766,8.64916094862,2.08702087402,2.05940246582,0.83251953125,2.07939147949,20.1333333333,0.01333333333,0,,8.08244441545,225,,,,,0,8.35642170012,,,,8.18281233161,8.28521473257,,,,,,
20.15,8.44401706591,7.94493325741,23.9415200644,102.3269375,8.72036791617,8.54675854766,8.64882186782,2.08702087402,2.05940246582,0.83251953125,2.07931518555,20.15,0.015,0,,8.07973941811,224,,,,,0,8.35609026837,,,,8.18248089986,8.28454422002,,,,,,
20.1666666667,8.44435614671,7.94307826483,23.9778056534,102.32865625,8.7152817042,8.54709762846,8.64882186782,2.08702087402,2.05932617188,0.832366943359,2.07931518555,20.1666666667,0.01666666667,0,,8.08040074949,224,,,,,0,8.35132630698,,,,8.18314223124,8.2848664706,,,,,,
20.1833333333,8.43859177315,7.94400576112,23.9545831362,102.3235,8.71629894659,8.54675854766,8.65594256457,2.08709716797,2.05940246582,0.832214355469,2.07939147949,20.1833333333,0.01833333333,0,,8.0744421274,225,,,,,0,8.35214930084,,,,8.18260890191,8.29179291882,,,,,,
20.2,8.43926993474,7.94215076853,23.9981246062,102.33209375,8.715620785,8.54641946686,8.65594256457,2.08717346191,2.05932617188,0.831985473633,2.07946777344,20.2,0.02,0,,8.07548956907,224,,,,,0,8.35184041933,,,,8.18263910119,8.2921621989,,,,,,
20.2166666667,8.43791361155,7.94493325741,23.9836111395,102.33209375,8.71629894659,8.54675854766,8.64916094862,2.08702087402,2.05940246582,0.831985473633,2.07916259766,20.2166666667,0.02166666667,0,,8.07391111833,224,,,,,0,8.35229645337,,,,8.18275605444,8.2851584554,,,,,,
20.2333333333,8.43181015719,7.94957073889,24.032955492,102.33209375,8.7152817042,8.54675854766,8.64916094862,2.08724975586,2.05947875977,0.831985473633,2.07946777344,20.2333333333,0.02333333333,0,,8.06791686996,225,,,,,0,8.35138841697,,,,8.18286526043,8.28526766139,,,,,,
20.25,8.43147107639,7.95142573147,24.0256992231,102.33209375,8.70985641143,8.54675854766,8.64339657505,2.08724975586,2.05940246582,0.831985473633,2.07946777344,20.25,0.025,0,,8.06744563511,224,,,,,0,8.34583097015,,,,8.18273310638,8.27937113377,,,,,,
20.2666666667,8.42706302602,7.94400576112,24.0213454201,102.3269375,8.71019549223,8.54675854766,8.64237933266,2.08702087402,2.05932617188,0.831756591797,2.07946777344,20.2666666667,0.02666666667,0,,8.0633489488,224,,,,,0,8.34648141501,,,,8.18304447044,8.27866525544,,,,,,
20.2833333333,8.42028141006,7.9477157463,24.0169915857,102.32521875,8.70239663388,8.54675854766,8.63864944388,2.08717346191,2.05940246582,0.832061767578,2.07946777344,20.2833333333,0.02833333333,0,,8.05636911895,225,,,,,0,8.33848434277,,,,8.18284625655,8.27473715277,,,,,,
20.3,8.4145170365,7.94678825,24.0082838227,102.330375,8.70341387627,8.54641946686,8.63424139351,2.08702087402,2.05947875977,0.832214355469,2.07946777344,20.3,0.03,0,,8.0505904861,224,,,,,0,8.33948732587,,,,8.18249291646,8.27031484311,,,,,,
20.3166666667,8.4148561173,7.95049823518,24.0474677707,102.330375,8.71053457303,8.54675854766,8.63424139351,2.08702087402,2.05924987793,0.832061767578,2.07939147949,20.3166666667,0.03166666667,0,,8.05101476815,224,,,,,0,8.34669322388,,,,8.18291719851,8.27040004436,,,,,,
20.3333333333,8.40976990533,7.95142573147,24.01263772,102.32865625,8.71053457303,8.54675854766,8.62983334314,2.08709716797,2.05940246582,0.832366943359,2.07954406738,20.3333333333,0.03333333333,0,,8.04565936457,225,,,,,0,8.34642403227,,,,8.1826480069,8.26572280238,,,,,,
20.35,8.41010898613,7.95142573147,24.0518213873,102.3269375,8.70341387627,8.54675854766,8.62915518154,2.08709716797,2.05947875977,0.832290649414,2.0792388916,20.35,0.035,0,,8.0462534932,224,,,,,0,8.33955838334,,,,8.18290305473,8.26529968861,,,,,,
20.3666666667,8.41010898613,7.95049823518,24.0503701852,102.33209375,8.70273571468,8.54709762846,8.62983334314,2.08702087402,2.05940246582,0.832443237305,2.07939147949,20.3666666667,0.03666666667,0,,8.04628650351,224,,,,,0,8.33891323206,,,,8.18327514584,8.26601086052,,,,,,
20.3833333333,8.40976990533,7.95328072406,24.0431141232,102.32865625,8.70341387627,8.54675854766,8.62983334314,2.08702087402,2.05924987793,0.832443237305,2.0792388916,20.3833333333,0.03833333333,0,,8.04577290279,225,,,,,0,8.33941687373,,,,8.18276154512,8.2658363406,,,,,,
20.4,8.41010898613,7.95420822036,24.0227966912,102.3269375,8.70443111867,8.54675854766,8.62983334314,2.08702087402,2.05940246582,0.832443237305,2.07939147949,20.4,0.04,0,,8.04593724891,224,,,,,0,8.34025938145,,,,8.18258681044,8.26566160592,,,,,,
20.4166666667,8.40536185496,7.96162819071,24.0242479589,102.3269375,8.70341387627,8.54709762846,8.62983334314,2.08702087402,2.05947875977,0.832214355469,2.07939147949,20.4166666667,0.04166666667,0,,8.04085986983,224,,,,,0,8.33891189114,,,,8.18259564333,8.26533135801,,,,,,
20.4333333333,8.40570093575,7.94029577594,24.0474677707,102.32865625,8.70341387627,8.54709762846,8.63017242394,2.08709716797,2.05955505371,0.832443237305,2.07946777344,20.4333333333,0.04333333333,0,,8.04232648521,225,,,,,0,8.34003942573,,,,8.18372317792,8.2667979734,,,,,,
20.45,8.40095380458,7.94864324259,24.0590773466,102.330375,8.70375295707,8.54675854766,8.62983334314,2.08717346191,2.05932617188,0.832138061523,2.07931518555,20.45,0.045,0,,8.03727276987,224,,,,,0,8.34007192236,,,,8.18307751295,8.26615230843,,,,,,
20.4666666667,8.39993656219,7.94493325741,24.0939047715,102.3235,8.71019549223,8.54675854766,8.63458047431,2.08717346191,2.05917358398,0.832138061523,2.07931518555,20.4666666667,0.04666666667,0,,8.03665104471,224,,,,,0,8.34690997475,,,,8.18347303018,8.27129495683,,,,,,
20.4833333333,8.40027564299,7.95606321294,24.0750401576,102.330375,8.71595986579,8.54675854766,8.63831036308,2.08717346191,2.05947875977,0.832138061523,2.07939147949,20.4833333333,0.04833333333,0,,8.03635881299,225,,,,,0,8.35204303579,,,,8.18284171766,8.27439353308,,,,,,
20.5,8.40027564299,7.95791820553,24.0793935804,102.32865625,8.715620785,8.54675854766,8.63831036308,2.08709716797,2.05947875977,0.832290649414,2.07946777344,20.5,0.05,0,,8.03630223007,224,,,,,0,8.35164737208,,,,8.18278513474,8.27433695016,,,,,,
20.5166666667,8.40061472379,7.95513571665,24.0619797064,102.3235,8.715620785,8.54709762846,8.63898852468,2.08702087402,2.05940246582,0.832290649414,2.07946777344,20.5166666667,0.05166666667,0,,8.03665549444,224,,,,,0,8.35166155565,,,,8.18313839911,8.27502929533,,,,,,
20.5333333333,8.40570093575,7.94678825,24.0808447146,102.32521875,8.71629894659,8.54675854766,8.64407473665,2.0873260498,2.05932617188,0.83251953125,2.07931518555,20.5333333333,0.05333333333,0,,8.04224598331,225,,,,,0,8.35284399415,,,,8.18330359522,8.28061978421,,,,,,
20.55,8.40637909735,7.94957073889,24.0822958455,102.330375,8.71019549223,8.54675854766,8.64339657505,2.08709716797,2.05940246582,0.832595825195,2.07931518555,20.55,0.055,0,,8.0428062938,224,,,,,0,8.34662268868,,,,8.18318574411,8.2798237715,,,,,,
20.5666666667,8.41010898613,7.95606321294,24.0663332206,102.33553125,8.70443111867,8.54675854766,8.64271841346,2.08717346191,2.05947875977,0.832672119141,2.07946777344,20.5666666667,0.05666666667,0,,8.0461356096,224,,,,,0,8.34045774214,,,,8.18278517113,8.27874503693,,,,,,
20.5833333333,8.40976990533,7.94957073889,24.0822958455,102.32865625,8.70409203787,8.54675854766,8.64848278702,2.08702087402,2.05940246582,0.832748413086,2.07939147949,20.5833333333,0.05833333333,0,,8.04619710178,225,,,,,0,8.34051923432,,,,8.18318574411,8.28490998347,,,,,,
20.6,8.40943082453,7.96070069441,24.0547237813,102.330375,8.70307479548,8.54641946686,8.64950002941,2.08717346191,2.05940246582,0.832977294922,2.07954406738,20.6,0.06,0,,8.04516979588,224,,,,,0,8.33881376683,,,,8.18215843821,8.28523900076,,,,,,
20.6166666667,8.40943082453,7.95049823518,24.0822958455,102.33725,8.70409203787,8.54709762846,8.64848278702,2.08709716797,2.05940246582,0.832977294922,2.07939147949,20.6166666667,0.06166666667,0,,8.04581560203,224,,,,,0,8.34047681537,,,,8.18348240596,8.28486756452,,,,,,
20.6333333333,8.40976990533,7.95235322777,24.0431141232,102.33209375,8.70375295707,8.54675854766,8.64814370622,2.08709716797,2.05947875977,0.833053588867,2.07946777344,20.6333333333,0.06333333333,0,,8.04581535142,225,,,,,0,8.33979840316,,,,8.18280399375,8.28418915231,,,,,,
20.65,8.41044806692,7.9477157463,24.0750401576,102.3338125,8.70375295707,8.54675854766,8.64916094862,2.08724975586,2.05947875977,0.833053588867,2.07939147949,20.65,0.065,0,,8.04691305686,224,,,,,0,8.34021794701,,,,8.1832235376,8.28562593856,,,,,,
20.6666666667,8.40570093575,7.94586075371,24.0431141232,102.3269375,8.70307479548,8.54709762846,8.64882186782,2.08702087402,2.05940246582,0.833053588867,2.07954406738,20.6666666667,0.06666666667,0,,8.04204352225,224,,,,,0,8.33941738198,,,,8.18344021496,8.28516445432,,,,,,
20.6833333333,8.40536185496,7.9477157463,24.0576261615,102.32521875,8.71019549223,8.54709762846,8.64305749425,2.08717346191,2.05947875977,0.833282470703,2.07946777344,20.6833333333,0.06833333333,0,,8.0417138335,225,,,,,0,8.34654747077,,,,8.183449607,8.27940947279,,,,,,
20.7,8.40570093575,7.9477157463,24.0706867043,102.32865625,8.70985641143,8.54641946686,8.64373565585,2.0873260498,2.05947875977,0.833206176758,2.07954406738,20.7,0.07,0,,8.04213768672,224,,,,,0,8.3462931624,,,,8.18285621783,8.28017240682,,,,,,
20.7166666667,8.40943082453,7.94307826483,24.0547237813,102.3269375,8.71595986579,8.54675854766,8.64848278702,2.08717346191,2.05940246582,0.833053588867,2.0792388916,20.7166666667,0.07166666667,0,,8.04597615258,224,,,,,0,8.35250519384,,,,8.18330387571,8.28502811507,,,,,,
20.7333333333,8.41044806692,7.95049823518,24.0619797064,102.330375,8.715620785,8.54641946686,8.64950002941,2.08709716797,2.05947875977,0.833282470703,2.07946777344,20.7333333333,0.07333333333,0,,8.04670100921,225,,,,,0,8.35187372729,,,,8.18267240915,8.2857529717,,,,,,
20.75,8.40943082453,7.94215076853,24.1040624064,102.330375,8.7152817042,8.54675854766,8.64814370622,2.08702087402,2.05947875977,0.833282470703,2.07946777344,20.75,0.075,0,,8.04633825312,224,,,,,0,8.35218913279,,,,8.18366597625,8.28505113481,,,,,,
20.7666666667,8.41010898613,7.9477157463,24.1113177603,102.33553125,8.715620785,8.54675854766,8.65526440298,2.08709716797,2.05932617188,0.833206176758,2.0792388916,20.7666666667,0.07666666667,0,,8.04680894156,224,,,,,0,8.35232074043,,,,8.18345850309,8.29196435841,,,,,,
20.7833333333,8.40943082453,7.94307826483,24.1040624064,102.33209375,8.71053457303,8.54641946686,8.65594256457,2.08717346191,2.05932617188,0.833129882813,2.07931518555,20.7833333333,0.07833333333,0,,8.04629585062,225,,,,,0,8.34739959912,,,,8.18328449295,8.29280759066,,,,,,
20.8,8.40943082453,7.94400576112,24.0968069695,102.330375,8.70985641143,8.54709762846,8.64848278702,2.08702087402,2.05932617188,0.833129882813,2.07939147949,20.8,0.08,0,,8.0462065026,224,,,,,0,8.3466320895,,,,8.18387330653,8.28525846509,,,,,,
20.8166666667,8.41010898613,7.94864324259,24.1142198787,102.3235,8.70341387627,8.54641946686,8.64916094862,2.08717346191,2.05940246582,0.833206176758,2.0792388916,20.8166666667,0.08166666667,0,,8.04678531628,224,,,,,0,8.34009020642,,,,8.18309579701,8.28583727877,,,,,,
20.8333333333,8.40976990533,7.94586075371,24.131632313,102.330375,8.6990058259,8.54675854766,8.64305749425,2.08686828613,2.05932617188,0.833282470703,2.07939147949,20.8333333333,0.08333333333,0,,8.04668592502,225,,,,,0,8.33592184559,,,,8.18367456735,8.27997351394,,,,,,
20.85,8.40943082453,7.94400576112,24.1287302734,102.3200625,8.69832766431,8.54675854766,8.64271841346,2.08709716797,2.05947875977,0.833282470703,2.07946777344,20.85,0.085,0,,8.04641287137,224,,,,,0,8.33530971115,,,,8.1837405945,8.2797004603,,,,,,
20.8666666667,8.40943082453,7.95884570183,24.1272792487,102.3235,8.69324145234,8.54675854766,8.64305749425,2.08724975586,2.05947875977,0.833282470703,2.07931518555,20.8666666667,0.08666666667,0,,8.0457253421,224,,,,,0,8.32953596991,,,,8.18305306523,8.27935201182,,,,,,
20.8833333333,8.40976990533,7.95513571665,24.1388873549,102.32521875,8.68001730122,8.54675854766,8.64305749425,2.08709716797,2.05947875977,0.833435058594,2.07916259766,20.8833333333,0.08833333333,0,,8.04630899637,225,,,,,0,8.31655639226,,,,8.1832976387,8.27959658529,,,,,,
20.9,8.40943082453,7.95977319812,24.1606519946,102.33209375,8.67933913963,8.54641946686,8.64373565585,2.08709716797,2.05955505371,0.833358764648,2.07939147949,20.9,0.09,0,,8.04589862779,224,,,,,0,8.31580694289,,,,8.18288727012,8.28020345911,,,,,,
20.9166666667,8.40943082453,7.95513571665,24.1562991247,102.32865625,8.67120120048,8.54675854766,8.64136209027,2.08702087402,2.05940246582,0.833282470703,2.07931518555,20.9166666667,0.09166666667,0,,8.04608234313,224,,,,,0,8.30785271908,,,,8.18341006626,8.27801360887,,,,,,
20.9333333333,8.40976990533,7.95513571665,24.1679067137,102.3338125,8.67187936207,8.54675854766,8.63898852468,2.08709716797,2.05940246582,0.833206176758,2.07931518555,20.9333333333,0.09333333333,0,,8.04649629387,225,,,,,0,8.30860575061,,,,8.1834849362,8.27571491322,,,,,,
20.95,8.40976990533,7.94864324259,24.1824159129,102.32865625,8.66645406931,8.54675854766,8.63831036308,2.08709716797,2.05932617188,0.833206176758,2.07946777344,20.95,0.095,0,,8.04688619384,224,,,,,0,8.30357035782,,,,8.18387483617,8.27542665159,,,,,,
20.9666666667,8.41010898613,7.94957073889,24.1780631865,102.330375,8.66611498851,8.54675854766,8.63458047431,2.08709716797,2.05932617188,0.833206176758,2.07946777344,20.9666666667,0.09666666667,0,,8.04715491282,224,,,,,0,8.3031609152,,,,8.18380447435,8.271626401,,,,,,
20.9833333333,8.40976990533,7.94586075371,24.1737104315,102.3269375,8.6522126758,8.54675854766,8.63458047431,2.08717346191,2.05932617188,0.833129882813,2.07946777344,20.9833333333,0.09833333333,0,,8.04695720463,225,,,,,0,8.2893999751,,,,8.18394584696,8.27176777361,,,,,,
21,8.40976990533,7.95513571665,24.1577500846,102.330375,8.64916094862,8.54675854766,8.63424139351,2.08702087402,2.05940246582,0.833129882813,2.07939147949,21,0.1,0,,8.04643078625,224,,,,,0,8.28582182954,,,,8.18341942858,8.27090227443,,,,,,
21.0166666667,8.4145170365,7.93936827965,24.1635538919,102.3338125,8.64271841346,8.54675854766,8.63458047431,2.08709716797,2.05947875977,0.833053588867,2.07939147949,21.0166666667,0.10166666667,0,,8.05193543676,224,,,,,0,8.28013681372,,,,8.18417694792,8.27199887457,,,,,,
21.0333333333,8.4138388749,7.94400576112,24.1330833279,102.32865625,8.63763220149,8.54675854766,8.63254598952,2.08702087402,2.05932617188,0.832977294922,2.0792388916,21.0333333333,0.10333333333,0,,8.05084902456,225,,,,,0,8.27464235115,,,,8.18376869732,8.26955613918,,,,,,
21.05,8.4148561173,7.94029577594,24.1142198787,102.3269375,8.63220690872,8.54709762846,8.63458047431,2.08709716797,2.05947875977,0.832901000977,2.07946777344,21.05,0.105,0,,8.0519140009,224,,,,,0,8.26926479232,,,,8.18415551206,8.27163835791,,,,,,
21.0666666667,8.42129865246,7.95049823518,24.1214751171,102.330375,8.62813793915,8.54709762846,8.63424139351,2.08702087402,2.05947875977,0.832672119141,2.07939147949,21.0666666667,0.10666666667,0,,8.05793711534,224,,,,,0,8.26477640203,,,,8.18373609134,8.27087985639,,,,,,
21.0833333333,8.42095957166,7.95513571665,24.1359853479,102.32178125,8.62745977755,8.54709762846,8.63864944388,2.08702087402,2.05940246582,0.833053588867,2.0792388916,21.0833333333,0.10833333333,0,,8.05747991045,225,,,,,0,8.26398011634,,,,8.18361796725,8.27516978267,,,,,,
21.1,8.42095957166,7.97090315365,24.0982580636,102.330375,8.62305172718,8.54675854766,8.64339657505,2.08709716797,2.05940246582,0.832977294922,2.07931518555,21.1,0.11,0,,8.05651484136,224,,,,,0,8.25860699688,,,,8.18231381736,8.27895184475,,,,,,
21.1166666667,8.42129865246,7.96904816106,24.1040624064,102.32865625,8.62339080798,8.54709762846,8.64271841346,2.08709716797,2.05924987793,0.832824707031,2.07939147949,21.1166666667,0.11166666667,0,,8.05697640867,224,,,,,0,8.25906856419,,,,8.18277538467,8.27839616967,,,,,,
21.1333333333,8.42062049086,7.97646813141,24.1185730316,102.32865625,8.61525286883,8.54709762846,8.64441381745,2.08702087402,2.05940246582,0.832443237305,2.0792388916,21.1333333333,0.11333333333,0,,8.05605322467,225,,,,,0,8.25068560264,,,,8.18253036227,8.27984655126,,,,,,
21.15,8.42095957166,7.95606321294,24.0910025601,102.330375,8.61694827282,8.54709762846,8.64848278702,2.08709716797,2.05947875977,0.832061767578,2.0792388916,21.15,0.115,0,,8.05714631414,224,,,,,0,8.2531350153,,,,8.18328437094,8.2846695295,,,,,,
21.1666666667,8.42163773325,7.97368564253,24.0648820526,102.330375,8.61627011122,8.54709762846,8.64916094862,2.08709716797,2.05932617188,0.83251953125,2.07939147949,21.1666666667,0.11666666667,0,,8.05684871825,224,,,,,0,8.25148109622,,,,8.18230861346,8.28437193362,,,,,,
21.1833333333,8.42129865246,7.96162819071,24.0547237813,102.32865625,8.61525286883,8.54675854766,8.64848278702,2.08709716797,2.05955505371,0.832366943359,2.07946777344,21.1833333333,0.11833333333,0,,8.05699518398,225,,,,,0,8.25094940035,,,,8.18245507918,8.28417931854,,,,,,
21.2,8.42062049086,7.97368564253,24.0648820526,102.33553125,8.61593103043,8.54675854766,8.64373565585,2.08702087402,2.05947875977,0.832595825195,2.07931518555,21.2,0.12,0,,8.05583147586,224,,,,,0,8.25114201543,,,,8.18196953266,8.27894664085,,,,,,
21.2166666667,8.41960324847,7.96533817588,24.0648820526,102.3269375,8.61186206085,8.54709762846,8.64339657505,2.08724975586,2.05940246582,0.832366943359,2.07946777344,21.2166666667,0.12166666667,0,,8.05519612263,224,,,,,0,8.24745493501,,,,8.18269050262,8.27898944921,,,,,,
21.2333333333,8.41960324847,8.04510285717,24.0431141232,102.32865625,8.61186206085,8.54675854766,8.64305749425,2.08702087402,2.05940246582,0.832366943359,2.0792388916,21.2333333333,0.12333333333,0,,8.05140383155,225,,,,,0,8.24366264393,,,,8.17855913074,8.27485807733,,,,,,
21.25,8.42062049086,7.96812066477,24.0387604448,102.33209375,8.61186206085,8.54675854766,8.64407473665,2.08694458008,2.05947875977,0.832214355469,2.0792388916,21.25,0.125,0,,8.05591593069,224,,,,,0,8.24715750068,,,,8.18205398749,8.27937017648,,,,,,
21.2666666667,8.42638486442,7.99501805729,24.032955492,102.330375,8.61152298005,8.54675854766,8.64305749425,2.08702087402,2.05947875977,0.83251953125,2.07931518555,21.2666666667,0.12666666667,0,,8.06041121655,224,,,,,0,8.24554933218,,,,8.18078489979,8.27708384638,,,,,,
21.2833333333,8.42808026841,7.96904816106,24.0184428673,102.3269375,8.61525286883,8.54709762846,8.64407473665,2.08709716797,2.05940246582,0.832595825195,2.07931518555,21.2833333333,0.12833333333,0,,8.06320068005,225,,,,,0,8.25037328047,,,,8.1822180401,8.27919514829,,,,,,
21.3,8.42774118761,7.97554063512,24.01263772,102.330375,8.61660919202,8.54641946686,8.64339657505,2.08709716797,2.05947875977,0.832366943359,2.07939147949,21.3,0.13,0,,8.06252638066,224,,,,,0,8.25139438507,,,,8.18120465991,8.2781817681,,,,,,
21.3166666667,8.43214923799,7.96904816106,23.9952219411,102.3338125,8.61525286883,8.54709762846,8.64339657505,2.08709716797,2.05924987793,0.832595825195,2.07939147949,21.3166666667,0.13166666667,0,,8.06711788561,224,,,,,0,8.25022151645,,,,8.18206627608,8.27836522267,,,,,,
21.3333333333,8.4307929148,7.98017811659,23.992319262,102.33553125,8.61627011122,8.54641946686,8.64339657505,2.08717346191,2.05940246582,0.83251953125,2.07946777344,21.3333333333,0.13333333333,0,,8.06523272643,225,,,,,0,8.25070992285,,,,8.18085927849,8.27783638668,,,,,,
21.35,8.43147107639,7.97275814624,23.9720001102,102.32865625,8.61491378803,8.54641946686,8.63797128229,2.08709716797,2.05932617188,0.83251953125,2.07946777344,21.35,0.135,0,,8.0661176838,224,,,,,0,8.24956039544,,,,8.18106607427,8.2726178897,,,,,,
21.3666666667,8.43791361155,7.96997565735,23.9778056534,102.3235,8.61627011122,8.54675854766,8.63864944388,2.08709716797,2.05947875977,0.832595825195,2.07931518555,21.3666666667,0.13666666667,0,,8.07272576378,224,,,,,0,8.25108226345,,,,8.18157069989,8.27346159611,,,,,,
21.3833333333,8.43689636916,7.96626567218,23.976354273,102.330375,8.62305172718,8.54675854766,8.63864944388,2.08702087402,2.05947875977,0.832443237305,2.07946777344,21.3833333333,0.13833333333,0,,8.07186901139,225,,,,,0,8.25802436941,,,,8.18173118989,8.27362208611,,,,,,
21.4,8.43825269235,7.97183064994,23.9937706033,102.3269375,8.62881610074,8.54675854766,8.63898852468,2.08709716797,2.05947875977,0.832366943359,2.07939147949,21.4,0.14,0,,8.07308438752,224,,,,,0,8.26364779591,,,,8.18159024283,8.27382021985,,,,,,
21.4166666667,8.43689636916,7.96626567218,23.9995759334,102.33209375,8.63186782793,8.54709762846,8.63864944388,2.08702087402,2.05940246582,0.832290649414,2.0792388916,21.4166666667,0.14166666667,0,,8.07202093787,224,,,,,0,8.26699239664,,,,8.18222219717,8.27377401259,,,,,,
21.4333333333,8.43757453075,8.07385524228,23.9865138612,102.32865625,8.6366149591,8.54709762846,8.64305749425,2.08702087402,2.05940246582,0.832443237305,2.07954406738,21.4333333333,0.14333333333,0,,8.06768464105,225,,,,,0,8.2667250694,,,,8.17720773876,8.27316760455,,,,,,
21.45,8.43689636916,7.97275814624,24.0024785772,102.3338125,8.64204025186,8.54709762846,8.63831036308,2.08709716797,2.05940246582,0.832366943359,2.07939147949,21.45,0.145,0,,8.0717425535,224,,,,,0,8.2768864362,,,,8.1819438128,8.27315654742,,,,,,
21.4666666667,8.43689636916,7.96904816106,24.005381207,102.3338125,8.64237933266,8.54675854766,8.63831036308,2.08702087402,2.05924987793,0.83251953125,2.0792388916,21.4666666667,0.14666666667,0,,8.07193144616,224,,,,,0,8.27741440966,,,,8.18179362466,8.27334544008,,,,,,
21.4833333333,8.4453733891,7.97461313882,23.992319262,102.330375,8.64204025186,8.54675854766,8.63831036308,2.08702087402,2.05947875977,0.832366943359,2.0792388916,21.4833333333,0.14833333333,0,,8.08006812415,225,,,,,0,8.27673498691,,,,8.18145328271,8.27300509813,,,,,,
21.5,8.44435614671,7.96441067959,24.005381207,102.330375,8.65017819101,8.54709762846,8.64271841346,2.08702087402,2.05940246582,0.832138061523,2.07946777344,21.5,0.15,0,,8.07960361019,224,,,,,0,8.28542565449,,,,8.18234509194,8.27796587694,,,,,,
21.5166666667,8.43757453075,7.98388810176,23.9836111395,102.3338125,8.64916094862,8.54709762846,8.63864944388,2.08709716797,2.05947875977,0.832061767578,2.07946777344,21.5166666667,0.15166666667,0,,8.07178729498,224,,,,,0,8.28337371285,,,,8.18131039269,8.27286220811,,,,,,
21.5333333333,8.43655728836,7.97368564253,23.9836111395,102.3269375,8.65356899899,8.54709762846,8.63932760548,2.08724975586,2.05940246582,0.831985473633,2.07931518555,21.5333333333,0.15333333333,0,,8.07123748516,225,,,,,0,8.28824919579,,,,8.18177782526,8.27400780228,,,,,,
21.55,8.43723544995,7.98203310918,23.976354273,102.32521875,8.66001153415,8.54709762846,8.63898852468,2.08702087402,2.05917358398,0.832214355469,2.07954406738,21.55,0.155,0,,8.07148560236,224,,,,,0,8.29426168656,,,,8.18134778087,8.27323867709,,,,,,
